frame_index,timestamp,ear,alarm,latency_ms
131,1761192223.546272,0.32731119734651193,0,77.63290405273438
132,1761192223.643892,0.31164579184039715,0,79.62584495544434
133,1761192223.7349663,0.2927093362657705,0,78.12261581420898
134,1761192223.8280983,0.06511651774836859,0,77.57019996643066
135,1761192223.9234004,0.22305110354317775,0,78.5212516784668
136,1761192224.0166674,0.2677044806350142,0,78.98497581481934
137,1761192224.106363,0.29959155250939185,0,75.13618469238281
138,1761192224.1889436,0.3041291341184288,0,79.54168319702148
139,1761192224.2848942,0.29939435641387924,0,79.7734260559082
140,1761192224.3720925,0.3161903647504075,0,77.11935043334961
141,1761192224.4691305,0.3041291341184288,0,80.61671257019043
142,1761192224.5618083,0.32308272687528544,0,78.61638069152832
143,1761192224.6576693,0.2983466773675423,0,80.69300651550293
144,1761192224.7506018,0.2979978953299993,0,77.6066780090332
145,1761192224.8470142,0.31593434096277806,0,79.67638969421387
146,1761192224.9397218,0.3047046415214746,0,80.51156997680664
147,1761192225.0287964,0.30089954715617256,0,77.6667594909668
148,1761192225.120172,0.31807515738042025,0,75.03008842468262
149,1761192225.2039084,0.27312829934680916,0,78.21893692016602
150,1761192225.3003983,0.035281839813098445,0,79.55288887023926
151,1761192225.392123,0.22736627296160872,0,76.56693458557129
152,1761192225.4876456,0.2717053175417513,0,77.15916633605957
153,1761192225.584477,0.27951367632131485,0,79.62679862976074
154,1761192225.6750953,0.30337916343018767,0,75.57868957519531
155,1761192225.7715573,0.2974423757209944,0,78.51362228393555
156,1761192225.866879,0.3006840551857801,0,78.57465744018555
157,1761192225.962603,0.302113726672572,0,78.60827445983887
158,1761192226.0548048,0.2943665196735976,0,77.59332656860352
159,1761192226.152677,0.17209382584399,0,81.54749870300293
160,1761192226.2462766,0.08104199541122385,0,80.6586742401123
161,1761192226.3379793,0.2516084938998524,0,78.57441902160645
162,1761192226.4329693,0.26181895362407037,0,80.60812950134277
163,1761192226.523846,0.26477951132787125,0,79.05030250549316
164,1761192226.6201653,0.2884177454444282,0,80.02114295959473
165,1761192226.7114525,0.2948695824673455,0,78.03225517272949
166,1761192226.8063927,0.2763349557433031,0,80.00850677490234
167,1761192226.900313,0.29047312648306745,0,80.46460151672363
168,1761192226.9926808,0.28279860326388767,0,78.78684997558594
169,1761192227.0828893,0.279923336919905,0,76.6134262084961
170,1761192227.1810715,0.2984803629487024,0,80.5511474609375
171,1761192227.272394,0.2845998400437808,0,76.6153335571289
172,1761192227.3688066,0.290796811865775,0,77.37493515014648
173,1761192227.4618237,0.2912717769848598,0,77.57830619812012
174,1761192227.5632534,0.28180648410184883,0,82.6101303100586
175,1761192227.6529598,0.2854797077545525,0,79.59127426147461
176,1761192227.7438042,0.22730325886537578,0,77.5763988494873
177,1761192227.835658,0.08077742571660342,0,77.61979103088379
178,1761192227.928967,0.0759702992248249,0,77.61478424072266
179,1761192228.0247874,0.03909017823256725,0,79.03504371643066
180,1761192228.1205366,0.24969809214487038,0,79.05125617980957
181,1761192228.216955,0.3086104478874603,0,80.00898361206055
182,1761192228.3088348,0.32171848030769123,0,79.13327217102051
183,1761192228.4010735,0.3149228967621584,0,77.55017280578613
184,1761192228.4909544,0.3257354931637964,0,76.59602165222168
185,1761192228.5879812,0.34494675074407644,0,78.60922813415527
186,1761192228.6821628,0.3309267051048515,0,77.65364646911621
187,1761192228.7773554,0.33449905914205,0,77.92472839355469
188,1761192228.873669,0.32903281719660693,0,79.62465286254883
189,1761192228.9687831,0.32225648389479544,0,79.55384254455566
190,1761192229.0629058,0.33085827867507167,0,78.53555679321289
191,1761192229.1574929,0.31333793351094374,0,77.62551307678223
192,1761192229.253253,0.3058776483000596,0,79.6060562133789
193,1761192229.3471973,0.2976153530414026,0,81.56871795654297
194,1761192229.4282055,0.2970936524787366,0,78.00841331481934
195,1761192229.51545,0.31889393173833946,0,78.00078392028809
196,1761192229.612069,0.28095758153670713,0,80.30557632446289
197,1761192229.705705,0.3175831713649304,0,80.74355125427246
198,1761192229.7993162,0.30291140226351454,0,78.62496376037598
199,1761192229.8920803,0.33319615569959216,0,78.63950729370117
200,1761192229.9859765,0.2973983989926216,0,79.55074310302734
201,1761192230.0800703,0.3099358729528117,0,78.62377166748047
202,1761192230.1738794,0.3037324023203146,0,78.60970497131348
203,1761192230.2667012,0.3099337462282209,0,77.64697074890137
204,1761192230.3633108,0.30158934574212914,0,79.59413528442383
205,1761192230.4576123,0.3090957097499123,0,78.56464385986328
206,1761192230.5542877,0.30043501892315383,0,79.63395118713379
207,1761192230.6480823,0.3059740658220822,0,80.53445816040039
208,1761192230.739472,0.2524764581698555,0,78.63092422485352
209,1761192230.835041,0.06938412960617919,0,78.56202125549316
210,1761192230.9323034,0.21637703754151927,0,82.02242851257324
211,1761192231.0194728,0.25963988788894843,0,77.03471183776855
212,1761192231.1121044,0.28073076126581265,0,78.5377025604248
213,1761192231.204245,0.27435077701748756,0,77.57377624511719
214,1761192231.3009374,0.2839749438685569,0,80.60455322265625
215,1761192231.3925061,0.27628361727675815,0,78.60589027404785
216,1761192231.4874623,0.26396618451664317,0,79.60939407348633
217,1761192231.5852597,0.2915919382544314,0,81.57968521118164
218,1761192231.6707659,0.31085829180247393,0,80.52253723144531
219,1761192231.7573671,0.29561707748603283,0,80.64770698547363
220,1761192231.8502324,0.29310957712551194,0,79.56194877624512
221,1761192231.9419365,0.2736491443643737,0,77.59666442871094
222,1761192232.0376592,0.1361694561954476,0,77.5289535522461
223,1761192232.1344817,0.1340381798339048,0,82.13424682617188
224,1761192232.221764,0.21886440026222997,0,77.0115852355957
225,1761192232.3172898,0.25346171587365396,0,79.0104866027832
226,1761192232.4150681,0.04723297110736149,0,80.83128929138184
227,1761192232.5079415,0.03947517661499645,0,78.53579521179199
228,1761192232.5986063,0.05307899384054362,0,77.61454582214355
229,1761192232.694685,0.04693003504704284,0,78.63354682922363
230,1761192232.7887204,0.040233879092830334,0,80.75499534606934
231,1761192232.8723354,0.0305321198499986,0,78.61757278442383
232,1761192232.9611912,0.025057212161789234,0,81.48527145385742
233,1761192233.054049,0.03005168317038317,0,79.53023910522461
234,1761192233.147753,0.036193333649017875,0,77.60238647460938
235,1761192233.244806,0.02529014268046196,0,79.49280738830566
236,1761192233.335197,0.025057212161789234,0,78.02319526672363
237,1761192233.4245126,0.03265101712454757,0,77.0258903503418
238,1761192233.5210822,0.02870822456778098,0,77.99983024597168
239,1761192233.613083,0.014816813155301228,0,77.56876945495605
240,1761192233.7067876,0.03684632616080885,0,77.56376266479492
241,1761192233.7999065,0.025347426635364483,0,77.5442123413086
242,1761192233.8998115,0.06315309524940686,0,82.63707160949707
243,1761192233.9922543,0.19762808784733824,0,80.69992065429688
244,1761192234.0881288,0.25762177319397583,0,82.57460594177246
245,1761192234.175178,0.2613923548807986,0,77.54325866699219
246,1761192234.2680387,0.2785981709462979,0,76.57551765441895
247,1761192234.3649678,0.2832732245396051,0,79.75935935974121
248,1761192234.459275,0.2698475377281215,0,78.57918739318848
249,1761192234.5615673,0.25560308296853396,0,87.7068042755127
250,1761192234.6476123,0.2509884514553337,0,81.73537254333496
251,1761192234.7395177,0.25397083496333744,0,79.5130729675293
252,1761192234.8352432,0.27122034163211683,0,81.06541633605957
253,1761192234.9267845,0.2635165863125778,0,79.04195785522461
254,1761192235.0208564,0.2854841185391663,0,79.98919486999512
255,1761192235.117135,0.2908104718791526,0,80.56449890136719
256,1761192235.2103217,0.2809610103391388,0,79.51855659484863
257,1761192235.3026905,0.30951855860403954,0,79.57148551940918
258,1761192235.400227,0.2855382314267879,0,82.56196975708008
259,1761192235.4928722,0.28379779962123325,0,80.62076568603516
260,1761192235.5875862,0.28957836886616284,0,81.61640167236328
261,1761192235.6715055,0.2741355571283698,0,80.86371421813965
262,1761192235.7613213,0.03812467389182215,0,81.80022239685059
263,1761192235.8539894,0.03031695312954162,0,79.62512969970703
264,1761192235.9489362,0.022896094157724884,0,77.60930061340332
265,1761192236.0435932,0.02239401082841109,0,79.40125465393066
266,1761192236.1393304,0.03990208541731175,0,79.05411720275879
267,1761192236.2307374,0.02655319623158032,0,79.00524139404297
268,1761192236.327543,0.04401697486606272,0,79.99086380004883
269,1761192236.42386,0.030303039885155376,0,80.02305030822754
270,1761192236.516846,0.03781562673552236,0,79.79822158813477
271,1761192236.6080236,0.02680000177577433,0,77.71420478820801
272,1761192236.7034135,0.03460868987020463,0,79.00142669677734
273,1761192236.8019042,0.026660528796345263,0,81.63952827453613
274,1761192236.89048,0.02666052879634526,0,78.03940773010254
275,1761192236.9864945,0.03460868987020463,0,78.60517501831055
276,1761192237.082262,0.04859805821168689,0,78.62162590026855
277,1761192237.1782503,0.046223029843999244,0,79.3452262878418
278,1761192237.2720084,0.04792456341858288,0,79.59938049316406
279,1761192237.3645637,0.02850391000172411,0,80.54161071777344
280,1761192237.4611802,0.08163379238757443,0,82.57865905761719
281,1761192237.54218,0.24754557537725896,0,78.01389694213867
282,1761192237.63026,0.2520653515091627,0,81.06112480163574
283,1761192237.7248914,0.26810483903468624,0,78.99999618530273
284,1761192237.821689,0.2693777292819328,0,80.53350448608398
285,1761192237.9112456,0.24832658084209794,0,77.28004455566406
286,1761192238.0080802,0.2670416074208756,0,78.57990264892578
287,1761192238.1011722,0.2750080086412201,0,77.97050476074219
288,1761192238.1944811,0.2791845166464032,0,77.61096954345703
289,1761192238.280039,0.2753593447236419,0,82.57198333740234
290,1761192238.3718343,0.27644197546719107,0,79.92744445800781
291,1761192238.4679902,0.26391394267535456,0,82.58056640625
292,1761192238.5628934,0.28829480355371906,0,82.8256607055664
293,1761192238.6566472,0.29564823186210076,0,80.62028884887695
294,1761192238.7497954,0.27036795592283874,0,77.56829261779785
295,1761192238.8448806,0.26598384035675227,0,81.01844787597656
296,1761192238.9433985,0.2711351824619651,0,86.02666854858398
297,1761192239.036737,0.2877980459418976,0,82.28015899658203
298,1761192239.125855,0.2968221530726041,0,79.53429222106934
299,1761192239.2246778,0.28433168705441425,0,84.5952033996582
300,1761192239.3185084,0.3102978873470979,0,85.54291725158691
301,1761192239.4057178,0.3093772468373821,0,79.5903205871582
302,1761192239.5034926,0.28843797214726985,0,82.62968063354492
303,1761192239.5954123,0.28993626246253623,0,79.53643798828125
304,1761192239.692996,0.29470352298113495,0,82.9474925994873
305,1761192239.7907276,0.258438775739135,0,87.56017684936523
306,1761192239.8811946,0.2822453976633367,0,82.3967456817627
307,1761192239.9763236,0.2662760389463093,0,82.61394500732422
308,1761192240.070702,0.24655717334417282,0,83.3439826965332
309,1761192240.1606803,0.25041368551290544,0,80.63721656799316
310,1761192240.2563226,0.2240645809037745,0,81.60686492919922
311,1761192240.3482294,0.09530499592716794,0,78.04155349731445
312,1761192240.4432974,0.21840027386960095,0,80.64436912536621
313,1761192240.5444667,0.263564454175906,0,87.76259422302246
314,1761192240.6344447,0.29194761060587393,0,83.18424224853516
315,1761192240.7240872,0.27472522807542343,0,79.47611808776855
316,1761192240.8199894,0.28349482266679205,0,80.57498931884766
317,1761192240.9044948,0.24324329387993013,0,81.52985572814941
318,1761192240.9933074,0.27830062964521385,0,82.5960636138916
319,1761192241.089694,0.2851384951380763,0,84.54489707946777
